  2  3  4  1  8  7  5  6 10  9 11 13 12 14 15
  4  1  2  3  7  8  6  5 10  9 11 13 12 14 15
  1  2  4  3  5  6  9 10  7  8 11 12 14 13 15
  3  4  2  1  6  5  9 10  8  7 11 12 14 13 15
  4  3  1  2  6  5 10  9  7  8 11 12 14 13 15
  2  1  3  4  5  6 10  9  8  7 11 12 14 13 15
  1  3  2  4  9 10  7  8  5  6 11 14 13 12 15
  3  1  4  2  9 10  8  7  6  5 11 14 13 12 15
  2  4  1  3 10  9  8  7  5  6 11 14 13 12 15
  4  2  3  1 10  9  7  8  6  5 11 14 13 12 15
 72  4 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  4  3  5  6  7  9  8 10 11
  1  2  3  4  5  7  6  8  9 10 11
  2  1  4  3  5  7  6  9  8 10 11
 73  6  6
  1  2  3  4  5  6
  1  2  5  3  4  6
  1  2  4  5  3  6
  2  1  4  3  5  6
  2  1  3  5  4  6
  2  1  5  4  3  6
 74  8 10
  1  2  3  4  5  6  7  8  9 10
  2  1  4  3  5  6  7  8  9 10
  2  1  3  4  5  6  7  8  9 10
  1  2  4  3  5  6  7  8  9 10
  3  4  2  1  5  7  6  9  8 10
  4  3  1  2  5  7  6  9  8 10
  3  4  1  2  5  7  6  9  8 10
  4  3  2  1  5  7  6  9  8 10
 75  2  4
  1  2  3  4
  2  1  3  4
 76  1  1
  1
 77  2  4
  1  2  3  4
  2  1  3  4
 78  1  1
  1
 79  1  3
  1  2  3
 80  1  2
  1  2
 81  4  8
  1  2  3  4  5  6  7  8
  3  4  1  2  6  5  7  8
  2  1  4  3  5  6  7  8
  4  3  2  1  6  5  7  8
 82  8  7
  1  2  3  4  5  6  7
  3  4  2  1  6  5  7
  2  1  4  3  5  6  7
  4  3  1  2  6  5  7
  1  2  4  3  5  6  7
  4  3  2  1  6  5  7
  2  1  3  4  5  6  7
  3  4  1  2  6  5  7
 83  4 12
  1  2  3  4  5  6  7  8  9 10 11 12
  3  4  1  2  5  6  8  7  9 10 11 12
  2  1  4  3  6  5  7  8  9 11 10 12
  4  3  2  1  6  5  8  7  9 11 10 12
 84  4 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  4  3  6  5  8  7  9 10 11
  1  2  4  3  5  6  7  8  9 10 11
  2  1  3  4  6  5  8  7  9 10 11
 85  2  7
  1  2  3  4  5  6  7
  2  1  3  5  4  6  7
 86  4  7
  1  2  3  4  5  6  7
  2  1  3  4  5  6  7
  2  1  4  3  5  6  7
  1  2  4  3  5  6  7
 87  2  9
  1  2  3  4  5  6  7  8  9
  2  1  3  4  5  6  7  8  9
 88  2  6
  1  2  3  4  5  6
  2  1  4  3  5  6
 89  4 16
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16
  3  4  1  2  5  6  8  7  9 10 11 15 14 13 12 16
  2  1  4  3  6  5  7  8  9 11 10 14 15 12 13 16
  4  3  2  1  6  5  8  7  9 11 10 13 12 15 14 16
 90  2  7
  1  2  3  4  5  6  7
  2  1  3  4  6  5  7
 91  2  4
  1  2  3  4
  2  1  3  4
 92  1  2
  1  2
 93  8 16
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16
  2  1  4  3  6  5  8  7  9 13 12 11 10 14 15 16
  1  2  4  3  5  6  7  8  9 12 13 10 11 15 14 16
  2  1  3  4  6  5  8  7  9 11 10 13 12 15 14 16
  1  2  3  4  5  6  7  8  9 10 11 12 13 15 14 16
  2  1  4  3  6  5  8  7  9 13 12 11 10 15 14 16
  1  2  4  3  5  6  7  8  9 12 13 10 11 14 15 16
  2  1  3  4  6  5  8  7  9 11 10 13 12 14 15 16
 94  4  7
  1  2  3  4  5  6  7
  2  1  3  4  5  6  7
  2  1  3  4  6  5  7
  1  2  3  4  6  5  7
 95  2  4
  1  2  3  4
  2  1  3  4
 96  1  2
  1  2
 97  2 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  3  4  5  6  7  9  8 10 11
 98  4  7
  1  2  3  4  5  6  7
  2  1  3  4  5  6  7
  1  2  3  5  4  6  7
  2  1  3  5  4  6  7
 99  2  7
  1  2  3  4  5  6  7
  2  1  3  4  6  5  7
100  1  4
  1  2  3  4
101  2  5
  1  2  3  4  5
  2  1  3  4  5
102  1  4
  1  2  3  4
103  2  4
  1  2  3  4
  2  1  3  4
104  1  3
  1  2  3
105  2  6
  1  2  3  4  5  6
  2  1  3  5  4  6
106  1  3
  1  2  3
107  1  5
  1  2  3  4  5
108  1  4
  1  2  3  4
109  1  3
  1  2  3
110  1  2
  1  2
111  4 15
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15
  4  3  2  1  5  6  8  7 12 11 10  9 13 14 15
  3  4  1  2  6  5  7  8 11 12  9 10 13 14 15
  2  1  4  3  6  5  8  7 10  9 12 11 13 14 15
112  4 14
  1  2  3  4  5  6  7  8  9 10 11 12 13 14
  3  4  1  2  6  5  9 10  7  8 12 11 13 14
  1  4  3  2  5  6 10  9  8  7 11 12 13 14
  3  2  1  4  6  5  8  7 10  9 12 11 13 14
113  2  6
  1  2  3  4  5  6
  2  1  3  4  5  6
114  2  5
  1  2  3  4  5
  2  1  3  4  5
115  4 12
  1  2  3  4  5  6  7  8  9 10 11 12
  2  1  4  3  6  5  7  8  9 11 10 12
  4  3  2  1  5  6  7  9  8 10 11 12
  3  4  1  2  6  5  7  9  8 11 10 12
116  4 10
  1  2  3  4  5  6  7  8  9 10
  2  1  4  3  5  6  8  7  9 10
  1  2  3  4  6  5  7  8  9 10
  2  1  4  3  6  5  8  7  9 10
117  2  9
  1  2  3  4  5  6  7  8  9
  2  1  4  3  5  6  8  7  9
118  8  9
  1  2  3  4  5  6  7  8  9
  2  1  4  3  5  6  7  8  9
  2  1  4  3  5  7  6  8  9
  1  2  3  4  5  7  6  8  9
  1  2  4  3  5  6  7  8  9
  2  1  3  4  5  6  7  8  9
  2  1  3  4  5  7  6  8  9
  1  2  4  3  5  7  6  8  9
119  8 10
  1  2  3  4  5  6  7  8  9 10
  3  4  2  1  6  5  8  7  9 10
  2  1  4  3  5  6  7  8  9 10
  4  3  1  2  6  5  8  7  9 10
  1  2  4  3  5  6  7  8  9 10
  4  3  2  1  6  5  8  7  9 10
  2  1  3  4  5  6  7  8  9 10
  3  4  1  2  6  5  8  7  9 10
120  2  9
  1  2  3  4  5  6  7  8  9
  4  3  2  1  8  7  6  5  9
121  2 10
  1  2  3  4  5  6  7  8  9 10
  2  1  3  4  5  7  6  8  9 10
122  2  5
  1  2  3  4  5
  2  1  3  4  5
123  4 21
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21
  3  4  1  2  5  6  8  7  9 10 11 14 15 12 13 16 17 18 20 19 21
  2  1  4  3  6  5  7  8  9 11 10 13 12 15 14 17 16 18 19 20 21
  4  3  2  1  6  5  8  7  9 11 10 15 14 13 12 17 16 18 20 19 21
124  2 14
  1  2  3  4  5  6  7  8  9 10 11 12 13 14
  3  4  1  2  5  6  8  7  9 10 12 11 13 14
125  2 14
  1  2  3  4  5  6  7  8  9 10 11 12 13 14
  2  1  4  3  6  5  7  8 10  9 12 11 13 14
126  2 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  3  4  5  6  7  8 10  9 11
127  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  2  1  4  3  5  6  8  7 10  9 11 12
128  2  9
  1  2  3  4  5  6  7  8  9
  2  1  3  4  5  6  7  8  9
129  2 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  3  5  4  6  8  7  9 10 11
130  1  7
  1  2  3  4  5  6  7
131  4 18
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18
  2  1  4  3  6  5  8  7  9 13 12 11 10 14 16 15 17 18
  1  2  4  3  5  6  7  8  9 12 13 10 11 14 15 16 17 18
  2  1  3  4  6  5  8  7  9 11 10 13 12 14 16 15 17 18
132  4 16
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16
  3  4  1  2  5  6  8  7  9 10 11 13 12 14 15 16
  1  2  3  4  5  6  7  8 10  9 11 12 13 14 15 16
  3  4  1  2  5  6  8  7 10  9 11 13 12 14 15 16
133  2 11
  1  2  3  4  5  6  7  8  9 10 11
  1  2  3  4  5  6  7  9  8 10 11
134  4 14
  1  2  3  4  5  6  7  8  9 10 11 12 13 14
  2  1  3  4  5  6  7  8 10  9 11 12 13 14
  2  1  3  4  6  5  7  8 10  9 12 11 13 14
  1  2  3  4  6  5  7  8  9 10 12 11 13 14
135  1  9
  1  2  3  4  5  6  7  8  9
136  4 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  3  4  5  6  7  8  9 10 11
  2  1  3  4  5  7  6  8  9 10 11
  1  2  3  4  5  7  6  8  9 10 11
137  2  8
  1  2  3  4  5  6  7  8
  2  1  3  4  5  6  7  8
138  2 10
  1  2  3  4  5  6  7  8  9 10
  1  2  4  3  5  6  8  7  9 10
139  2 15
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15
  2  1  3  4  5  6  7  8 10  9 11 12 13 14 15
140  1 13
  1  2  3  4  5  6  7  8  9 10 11 12 13
141  2  9
  1  2  3  4  5  6  7  8  9
  2  1  4  3  5  6  7  8  9
142  1  7
  1  2  3  4  5  6  7
143  6  4
  1  2  3  4
  3  1  2  4
  2  3  1  4
  1  3  2  4
  3  2  1  4
  2  1  3  4
144  1  1
  1
145  1  1
  1
146  1  2
  1  2
147  2  7
  1  2  3  4  5  6  7
  2  1  3  4  6  5  7
148  2  6
  1  2  3  4  5  6
  2  1  3  5  4  6
149 12 12
  1  2  3  4  5  6  7  8  9 10 11 12
  5  6  1  2  3  4  9  7  8 10 11 12
  3  4  5  6  1  2  8  9  7 10 11 12
  2  1  4  3  6  5  7  8  9 11 10 12
  6  5  2  1  4  3  9  7  8 11 10 12
  4  3  6  5  2  1  8  9  7 11 10 12
  1  2  5  6  3  4  7  9  8 10 11 12
  5  6  3  4  1  2  9  8  7 10 11 12
  3  4  1  2  5  6  8  7  9 10 11 12
  2  1  6  5  4  3  7  9  8 11 10 12
  6  5  4  3  2  1  9  8  7 11 10 12
  4  3  2  1  6  5  8  7  9 11 10 12
150  2  7
  1  2  3  4  5  6  7
  2  1  3  4  6  5  7
151  2  3
  1  2  3
  2  1  3
152  2  3
  1  2  3
  2  1  3
153  2  3
  1  2  3
  2  1  3
154  2  3
  1  2  3
  2  1  3
155  2  6
  1  2  3  4  5  6
  2  1  3  5  4  6
156  6  5
  1  2  3  4  5
  3  1  2  4  5
  2  3  1  4  5
  1  3  2  4  5
  3  2  1  4  5
  2  1  3  4  5
157  1  4
  1  2  3  4
158  6  4
  1  2  3  4
  3  1  2  4
  2  3  1  4
  1  3  2  4
  3  2  1  4
  2  1  3  4
159  1  3
  1  2  3
160  1  3
  1  2  3
161  1  2
  1  2
162  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  2  1  4  3  5  7  6  8 10  9 11 12
163  2  9
  1  2  3  4  5  6  7  8  9
  1  2  4  3  5  6  7  8  9
164  2 10
  1  2  3  4  5  6  7  8  9 10
  2  1  3  4  6  5  8  7  9 10
165  1  7
  1  2  3  4  5  6  7
166  2  9
  1  2  3  4  5  6  7  8  9
  2  1  3  5  4  7  6  8  9
167  1  6
  1  2  3  4  5  6
168  1  4
  1  2  3  4
169  1  1
  1
170  1  1
  1
171  1  3
  1  2  3
172  1  3
  1  2  3
173  1  3
  1  2  3
174 12 12
  1  2  3  4  5  6  7  8  9 10 11 12
  5  6  1  2  3  4  9  7  8 10 11 12
  3  4  5  6  1  2  8  9  7 10 11 12
  2  1  4  3  6  5  7  8  9 11 10 12
  6  5  2  1  4  3  9  7  8 11 10 12
  4  3  6  5  2  1  8  9  7 11 10 12
  1  2  5  6  3  4  7  9  8 10 11 12
  5  6  3  4  1  2  9  8  7 10 11 12
  3  4  1  2  5  6  8  7  9 10 11 12
  2  1  6  5  4  3  7  9  8 11 10 12
  6  5  4  3  2  1  9  8  7 11 10 12
  4  3  2  1  6  5  8  7  9 11 10 12
175  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  2  1  4  3  5  7  6  8  9 11 10 12
176  2  9
  1  2  3  4  5  6  7  8  9
  1  2  4  3  5  6  7  8  9
177  2 14
  1  2  3  4  5  6  7  8  9 10 11 12 13 14
  2  1  4  3  5  7  6  8  9 11 10 13 12 14
178  1  3
  1  2  3
179  1  3
  1  2  3
180  2 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  4  3  5  6  8  7 10  9 11
181  2 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  4  3  5  6  8  7 10  9 11
182  2  9
  1  2  3  4  5  6  7  8  9
  1  2  4  3  5  6  7  8  9
183  1  6
  1  2  3  4  5  6
184  1  4
  1  2  3  4
185  1  4
  1  2  3  4
186  1  4
  1  2  3  4
187 12 15
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15
  5  6  1  2  3  4  9  7  8 10 11 12 13 14 15
  3  4  5  6  1  2  8  9  7 10 11 12 13 14 15
  2  1  4  3  6  5  7  8  9 11 10 13 12 14 15
  6  5  2  1  4  3  9  7  8 11 10 13 12 14 15
  4  3  6  5  2  1  8  9  7 11 10 13 12 14 15
  1  2  5  6  3  4  7  9  8 10 11 12 13 14 15
  5  6  3  4  1  2  9  8  7 10 11 12 13 14 15
  3  4  1  2  5  6  8  7  9 10 11 12 13 14 15
  2  1  6  5  4  3  7  9  8 11 10 13 12 14 15
  6  5  4  3  2  1  9  8  7 11 10 13 12 14 15
  4  3  2  1  6  5  8  7  9 11 10 13 12 14 15
188  6 12
  1  2  3  4  5  6  7  8  9 10 11 12
  5  6  1  2  3  4  9  7  8 10 11 12
  3  4  5  6  1  2  8  9  7 10 11 12
  1  2  5  6  3  4  7  9  8 10 11 12
  5  6  3  4  1  2  9  8  7 10 11 12
  3  4  1  2  5  6  8  7  9 10 11 12
189  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  2  1  4  3  5  7  6  8  9 11 10 12
190  2  9
  1  2  3  4  5  6  7  8  9
  1  2  4  3  5  6  7  8  9
191  2 18
  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18
  2  1  4  3  5  7  6  8  9 11 10 13 12 14 15 17 16 18
192  1 13
  1  2  3  4  5  6  7  8  9 10 11 12 13
193  1 12
  1  2  3  4  5  6  7  8  9 10 11 12
194  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  1  2  4  3  5  6  7  8  9 10 11 12
195  4 10
  1  2  3  4  5  6  7  8  9 10
  2  1  4  3  5  9  8  7  6 10
  1  2  3  4  5  6  8  7  9 10
  2  1  4  3  5  9  7  8  6 10
196  8  8
  1  2  3  4  5  6  7  8
  3  4  2  1  5  7  6  8
  2  1  4  3  5  6  7  8
  4  3  1  2  5  7  6  8
  1  2  4  3  5  6  7  8
  3  4  1  2  5  7  6  8
  2  1  3  4  5  6  7  8
  4  3  2  1  5  7  6  8
197  1  6
  1  2  3  4  5  6
198  1  2
  1  2
199  1  3
  1  2  3
200  4 12
  1  2  3  4  5  6  7  8  9 10 11 12
  2  1  4  3  8  7  6  5  9 11 10 12
  1  2  3  4  5  7  6  8  9 10 11 12
  2  1  4  3  8  6  7  5  9 11 10 12
201  2  8
  1  2  3  4  5  6  7  8
  1  3  2  4  5  6  7  8
202  2  9
  1  2  3  4  5  6  7  8  9
  2  1  3  4  5  6  7  8  9
203  2  7
  1  2  3  4  5  6  7
  2  1  4  3  5  6  7
204  1  8
  1  2  3  4  5  6  7  8
205  2  4
  1  2  3  4
  2  1  3  4
206  2  5
  1  2  3  4  5
  2  1  3  4  5
207  2 11
  1  2  3  4  5  6  7  8  9 10 11
  2  1  4  3  6  5  7  8 10  9 11
208  4 13
  1  2  3  4  5  6  7  8  9 10 11 12 13
  1  3  2  4  6  5  7  8 10  9 12 11 13
  1  3  2  4  5  6  7  8  9 10 12 11 13
  1  2  3  4  6  5  7  8 10  9 11 12 13
209  2 10
  1  2  3  4  5  6  7  8  9 10
  2  1  3  4  5  6  8  7  9 10
210  2  8
  1  2  3  4  5  6  7  8
  2  1  4  3  5  6  7  8
211  1 10
  1  2  3  4  5  6  7  8  9 10
212  2  5
  1  2  3  4  5
  2  1  3  4  5
213  2  5
  1  2  3  4  5
  2  1  3  4  5
214  2  9
  1  2  3  4  5  6  7  8  9
  2  1  4  3  5  6  8  7  9
215  2 10
  1  2  3  4  5  6  7  8  9 10
  2  1  4  3  5  7  6  8  9 10
216  8  9
  1  2  3  4  5  6  7  8  9
  3  4  2  1  5  7  6  8  9
  2  1  4  3  5  6  7  8  9
  4  3  1  2  5  7  6  8  9
  1  2  4  3  5  6  7  8  9
  3  4  1  2  5  7  6  8  9
  2  1  3  4  5  6  7  8  9
  4  3  2  1  5  7  6  8  9
217  1  8
  1  2  3  4  5  6  7  8
218  2  9
  1  2  3  4  5  6  7  8  9
  1  2  4  3  5  6  8  7  9
219  2  8
  1  2  3  4  5  6  7  8
  2  1  4  3  5  7  6  8
220  2  5
  1  2  3  4  5
  2  1  3  4  5
221  2 14
  1  2  3  4  5  6  7  8  9 10 11 12 13 14
  2  1  4  3  6  5  7  8 10  9 12 11 13 14
222  1  9
  1  2  3  4  5  6  7  8  9
223  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  1  2  4  3  5  6  8  7  9 10 11 12
224  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  1  3  2  4  5  6  7  8 10  9 11 12
225  2 12
  1  2  3  4  5  6  7  8  9 10 11 12
  2  1  3  4  5  6  7  9  8 10 11 12
226  1 10
  1  2  3  4  5  6  7  8  9 10
227  2  9
  1  2  3  4  5  6  7  8  9
  2  1  4  3  5  6  7  8  9
228  1  8
  1  2  3  4  5  6  7  8
229  1 12
  1  2  3  4  5  6  7  8  9 10 11 12
230  1  8
  1  2  3  4  5  6  7  8
